token,interval,split,strategy,fast,slow,gross_pnl,total_fees,net_pnl,equity_final,total_return,win_rate,profit_factor,trades,best_trade,worst_trade,median_trade,avg_win,avg_loss,expectancy,exposure,avg_holding,median_holding,max_win_streak,max_loss_streak,cagr,volatility,sharpe,sortino,max_drawdown,calmar,monthly_returns,period,overbought,oversold,signal
RELIANCE,3minute,TRAIN,RSI,,,-757300.9291499568,192738.28,-950039.2091499568,49960.79085004305,-95.0039209149957,3.849443969204448,0.03129200818585771,1169,4546.0970000000425,-6642.509249999767,-566.85699999999,681.9767488889356,-872.5339527134865,-812.6939342600143,9.515611692006596,13.47562018819504,6.0,2,155,-81.2893290145695,8.591426907698484,-13.374040491911737,-0.914194142601737,-95.0039209149957,-0.855641832796593,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -11.396772968297974, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -13.29291104753153, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -8.965804112974041, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -12.182269227710307, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -11.979932612801358, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -13.650273810067837, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -15.18109904155649, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -10.308224798976672, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -11.844512893538505, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -9.663356891787611, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -9.033588078805144, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -14.332006599064961, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -8.690717699781336, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -16.439493817148197, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): -14.731202146554246, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -13.833752046091563, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): -8.920383320173064, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): -15.006348834804605, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): -12.592188285137018, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): -20.30468374163795, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -12.068019157622912}",21.0,80.0,30.0,
RELIANCE,3minute,TEST,RSI,,,-612617.5885999679,122319.8,-734937.3885999678,265062.61140003236,-73.49373885999675,3.90625,0.031148047864178522,512,7524.299400000037,-6800.427549999841,-1192.910199999987,1181.391280000074,-1541.7992158535963,-1435.4245871093121,19.581395348837212,27.134765625,6.0,1,69,-82.41742239011951,8.90268613643201,-13.39449326299798,-1.024380074016534,-73.49373885999675,-1.1214210035921848,"{Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -12.231512964468749, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -10.756691615189428, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -18.676704390046407, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -14.119387575504373, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -13.987817909212696, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -9.198989977206429, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): -12.724953649742476, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): -14.61763168528839, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -9.742450932168612}",21.0,80.0,30.0,
RELIANCE,3minute,ALL,RSI,,,-632662.3469999605,143296.23,-775958.5769999605,224041.42300003988,-77.595857699996,5.573770491803279,0.035674166251066855,610,4795.283600000024,-6493.945999999788,-1147.0703499999124,844.2861235294905,-1396.9866409721583,-1272.0632409835418,4.149277586797407,16.08688524590164,6.0,2,85,-44.35908961451395,5.237572743915629,-7.676638703017142,-0.41496887413795214,-77.595857699996,-0.5716682685049596,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -3.912992830233164, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -3.990776345057412, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -1.2735400876953906, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -4.699505937837822, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -2.7906568891963635, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -5.263606672552868, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -2.688403761457925, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -3.0363227558587225, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -6.089612215916884, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -4.83961234750061, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -3.8597997243135063, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -5.240499971167456, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -3.9702934296811154, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -3.9772136669332547, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): -4.930359636786008, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -4.8655576627387065, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): -4.309012333252083, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): -3.436201368922076, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): -5.686309836376702, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): -6.848581836790835, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -7.61477054271772, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -3.9238921492768974, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -3.6432793876523872, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -8.522513954916079, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -6.896292450042829, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -6.116509267427661, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -2.528297504766619, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): -4.274946826980253, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): -5.776346763283547, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -5.296155717445061}",21.0,80.0,20.0,
RELIANCE,3minute,TRAIN,RSI,,,-516297.38449996745,113844.51,-630141.8944999675,369858.105500033,-63.01418944999669,5.569007263922518,0.027645460330279238,413,3081.61240000015,-6493.945999999788,-1491.4974999999258,778.950208695755,-1661.6865366665895,-1525.7672990313984,2.1745827519344725,8.716707021791768,6.0,1,85,-42.669711485804044,5.1299294342603465,-7.431283787959099,-0.37320107790526263,-63.01418944999669,-0.6771444948865606,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -3.912992830233164, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -3.990776345057412, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -1.2735400876953906, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -4.699505937837822, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -2.7906568891963635, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -5.263606672552868, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -2.688403761457925, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -3.0363227558587225, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -6.089612215916884, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -4.83961234750061, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -3.8597997243135063, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -5.240499971167456, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -3.9702934296811154, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -3.9772136669332547, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): -4.930359636786008, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -4.8655576627387065, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): -4.309012333252083, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): -3.436201368922076, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): -5.686309836376702, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): -6.848581836790835, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -6.004099498977644}",21.0,80.0,20.0,
RELIANCE,3minute,TEST,RSI,,,-322479.4947499812,64055.7,-386535.1947499812,613464.8052500194,-38.65351947499806,6.091370558375635,0.07243835315250534,197,13105.456600000065,-8788.122399999816,-1788.7084999998774,2515.553641666758,-2252.5504781080126,-1962.107587563357,10.26215644820296,36.95939086294416,6.0,2,32,-47.25430844374122,5.437070252802852,-8.083040592708832,-0.5103185995712113,-38.65351947499806,-1.2225098538389587,"{Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -3.8313928071993852, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -3.4638473699525107, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -8.944825446215244, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -6.7095528608166255, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -5.88454882478363, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -2.3339189689111417, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): -4.059788528918862, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): -5.532002243396194, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -5.063880921342778}",21.0,80.0,20.0,
RELIANCE,3minute,ALL,MACD,12.0,26.0,-800457.572650313,198399.99,-998857.562650313,1142.4373496879462,-99.8857562650312,1.7607042817126852,0.005938261863004974,2499,982.2227000000163,-6519.978400000001,-86.92130000000043,135.61161022729468,-409.2971378820017,-399.70290622261433,20.116924949907425,19.043217286914764,6.0,3,292,-92.96981036015558,17.690903347578157,-10.202067596715013,-0.8302672503243189,-99.8857562650312,-0.930761440234529,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -34.08972255032656, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -31.713277287177156, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -34.546047073579686, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -39.473589812890786, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -43.265208176832616, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -39.03909166220401, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -47.05018601912523, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -36.641212783173415, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -38.13668652870389, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -34.532000304194156, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -33.67111798393909, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -32.895674802790694, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -34.64144382775657, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -7.167499152838985, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -1.6272854859274877, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): 0.2815998825465016, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -5.255205232287141, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -8.300609773219648, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -0.30063532984968555, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -0.6192968736754789, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -2.689778038064039, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -2.1303724361588228, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): 0.0}",,,,9.0
RELIANCE,3minute,TRAIN,MACD,12.0,26.0,-800325.773599955,198337.18,-998662.9535999551,1337.046400045939,-99.8662953599954,1.6727866177070585,0.005932222962954729,2451,982.2227000000163,-6519.978400000001,-93.01394999999506,145.3572012195357,-416.85585014520996,-407.451225458978,25.539431490841896,17.254589963280292,6.0,3,292,-97.53092399689547,19.291124606469513,-13.040562470282794,-1.2191437391228692,-99.8662953599954,-0.976615019565095,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -34.08972255032656, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -31.713277287177156, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -34.546047073579686, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -39.473589812890786, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -43.265208176832616, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -39.03909166220401, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): -47.05018601912523, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): -36.641212783173415, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -38.13668652870389, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -34.532000304194156, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): -33.67111798393909, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): -32.895674802790694, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): -34.64144382775657, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): -7.167499152838985, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): -1.6272854859274877, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): 0.2815998825465016, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): -4.051818544111674}",,,,9.0
RELIANCE,3minute,TEST,MACD,12.0,26.0,-786615.9389295222,198939.57,-985555.5089295222,14444.4910704784,-98.55555089295216,3.1511254019292605,0.02514180241167268,1555,5608.683570000015,-5774.028699999914,-337.98619999998465,518.7283340816656,-671.2969437579841,-633.7977549385997,66.53421820180073,30.366559485530548,6.0,1,152,-99.61024383585281,19.63654814485164,-19.24428105643754,-1.853588938262849,-98.55555089295216,-1.010701507254992,"{Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -31.55688401434402, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -39.05273953495537, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -35.118025359989524, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -35.22168905015223, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -32.01572281260792, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -38.0802257338836, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): -38.951862100861376, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): -43.28577291794912, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -30.334037771445356}",,,,9.0
TCS,minute,ALL,EMA_CROSS,8.0,20.0,-796784.6872999568,200069.24,-996853.9272999568,3146.072700043308,-99.68539272999567,0.4100227790432802,0.0018429421783737647,2195,949.8858000000415,-5330.949999999985,-149.98985,204.50401666669802,-456.859315393393,-454.14757507970694,9.73109392900474,10.487015945330295,2.0,1,583,-89.54370752220753,24.00477780658921,-6.301685822865252,-0.42073238952321285,-99.68539272999567,-0.89826307616345,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -56.1293642790029, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -57.76842428229914, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -58.09231878369332, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -63.11978682932558, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -54.942581315497605, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -40.03325367196828, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -0.3744247661439992, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -0.23529289757852068, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -3.3136732459699503, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -1.9585493067342918}",,,,
TCS,minute,TRAIN,EMA_CROSS,8.0,20.0,-796672.6815499568,200008.42,-996681.1015499568,3318.8984500433035,-99.66811015499567,0.41341295360587965,0.0018432611578051146,2177,949.8858000000415,-5330.949999999985,-153.47849999999465,204.50401666669802,-460.57271111621634,-457.82319777214366,13.879880423951446,10.55718879191548,2.0,1,583,-95.89428269101431,27.704481363434812,-7.719155436851394,-0.6345139786712499,-99.66811015499567,-0.9621360587843732,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -56.1293642790029, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -57.76842428229914, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -58.09231878369332, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -63.11978682932558, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -54.942581315497605, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -40.03325367196828, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): -0.3744247661439992, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -0.23529289757852068, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0}",,,,
TCS,minute,TEST,EMA_CROSS,8.0,20.0,-794192.9378999565,202661.36,-996854.2978999565,3145.702100043385,-99.68542978999567,0.7562277580071174,0.003198240430661928,2248,943.9105000000118,-5374.473799999906,-148.4255499999985,188.14170588237323,-448.253118287744,-443.44052397684897,28.22619282473297,8.9105871886121,2.0,2,533,-99.94701382776225,35.41578343998156,-14.362282485988768,-1.382624407680153,-99.68542978999567,-1.0026240949988143,"{Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): -52.49490492376124, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): -59.04664373411228, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): -70.71151054508877, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): -59.59289690089982, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): -54.732678063933584, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -44.08398689287134, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): -10.670720925414345, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): -1.2150739869051574, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -6.340385732451159}",,,,
TCS,minute,ALL,EMA_CROSS,8.0,21.0,-796936.808649957,199920.63,-996857.438649957,3142.561350042986,-99.6857438649957,0.4120879120879121,0.0018978413728300354,2184,968.3535000000422,-5083.598149999918,-155.12764999999342,210.6082888889218,-459.1967417241182,-456.4365561584052,7.156626506024097,7.751373626373627,2.0,1,557,-89.54828266700534,23.698483663454812,-6.387042937901375,-0.44457977719463865,-99.6857438649957,-0.8983058077821086,"{Timestamp('2023-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-02-28 00:00:00+0530', tz='UTC+05:30'): -54.77969960210223, Timestamp('2023-03-31 00:00:00+0530', tz='UTC+05:30'): -56.393360501744596, Timestamp('2023-04-30 00:00:00+0530', tz='UTC+05:30'): -57.2408709112175, Timestamp('2023-05-31 00:00:00+0530', tz='UTC+05:30'): -62.76739979065896, Timestamp('2023-06-30 00:00:00+0530', tz='UTC+05:30'): -55.98024268300313, Timestamp('2023-07-31 00:00:00+0530', tz='UTC+05:30'): -45.634839386216576, Timestamp('2023-08-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-09-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2023-11-30 00:00:00+0530', tz='UTC+05:30'): -0.4939267314640783, Timestamp('2023-12-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-02-29 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-03-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-04-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-05-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-06-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-07-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-08-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-09-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-10-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-11-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2024-12-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-01-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-02-28 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-03-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-04-30 00:00:00+0530', tz='UTC+05:30'): -3.008455308774427, Timestamp('2025-05-31 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-06-30 00:00:00+0530', tz='UTC+05:30'): 0.0, Timestamp('2025-07-31 00:00:00+0530', tz='UTC+05:30'): -2.279479058544154}",,,,
